City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Coimbatore,2020-05-12,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,55.0,Satisfactory
Coimbatore,2020-05-14,18.02,24.7,9.89,21.38,7.9,4.5,0.89,5.84,23.26,0.0,0.01,0.98,49.0,Good
Coimbatore,2020-05-15,27.35,37.02,9.89,22.21,12.39,6.26,0.84,5.88,21.61,0.0,0.01,0.98,45.0,Good
Coimbatore,2020-05-16,19.54,24.5,9.89,14.92,7.34,6.39,0.86,5.66,25.1,0.0,0.0,0.98,44.0,Good
Coimbatore,2020-05-17,19.0,32.8,9.89,20.91,12.23,8.34,0.88,5.89,23.83,0.0,0.0,0.98,47.0,Good
Coimbatore,2020-05-19,30.42,38.35,9.89,8.5,3.4,11.79,0.95,5.99,17.44,0.0,0.0,0.98,51.0,Satisfactory
Coimbatore,2020-05-20,25.23,36.65,9.89,19.41,26.21,8.13,0.92,5.83,18.08,0.0,0.0,0.98,48.0,Good
Coimbatore,2020-05-24,20.88,31.96,9.89,43.93,32.31,15.85,0.88,6.65,14.93,0.0,0.0,0.98,47.0,Good
Coimbatore,2020-05-25,24.92,36.79,9.89,47.95,36.39,0.79,0.9,6.84,17.48,0.0,0.01,0.98,46.0,Good
Coimbatore,2020-05-28,26.1,39.89,9.89,48.95,37.6,3.93,0.92,5.81,17.48,0.01,0.03,0.98,54.0,Satisfactory
Coimbatore,2020-06-02,12.65,26.92,9.89,44.64,39.24,15.85,0.99,5.4,17.53,0.0,0.0,0.98,51.0,Satisfactory
Coimbatore,2020-06-08,18.21,33.68,9.89,40.31,31.19,3.17,0.8,6.43,20.68,0.0,0.0,0.98,54.0,Satisfactory
Coimbatore,2020-06-09,18.67,27.24,9.89,46.44,28.07,1.53,0.42,6.71,12.87,0.0,0.0,0.98,37.0,Good
Coimbatore,2020-06-10,19.26,26.95,9.89,48.04,29.73,1.8,0.43,6.12,11.1,0.0,0.0,0.98,35.0,Good
Coimbatore,2020-06-11,15.04,26.23,9.89,39.0,20.73,1.33,0.45,6.79,12.35,0.0,0.0,0.98,30.0,Good
Coimbatore,2020-06-15,16.44,22.91,9.89,39.03,21.33,2.15,0.51,6.2,11.71,0.0,0.0,0.98,27.0,Good
Coimbatore,2020-06-18,17.2,22.74,9.89,41.69,24.08,2.12,0.53,5.8,11.0,0.0,0.0,0.98,34.0,Good
Coimbatore,2020-06-19,15.8,22.44,9.89,42.98,25.61,2.95,0.53,5.49,10.25,0.0,0.0,0.98,32.0,Good
Coimbatore,2020-06-23,17.74,22.5,9.89,45.99,27.93,1.41,0.59,6.25,12.35,0.0,0.0,0.98,31.0,Good
Coimbatore,2020-07-01,48.57,95.68,9.89,46.03,27.57,15.85,0.57,5.73,10.59,0.0,0.0,0.98,118.0,Moderate
Delhi,2017-07-06,47.17,95.68,18.19,18.32,4.13,24.82,0.0,9.16,30.84,0.1,0.0,0.98,85.0,Satisfactory
Delhi,2017-07-21,23.12,95.68,20.56,23.67,4.69,26.97,0.0,9.16,30.84,0.33,0.0,0.98,53.0,Satisfactory
Delhi,2017-07-22,18.54,95.68,20.65,19.9,4.52,23.32,0.0,9.16,30.84,0.03,0.0,0.98,30.0,Good
Delhi,2017-07-23,22.65,95.68,18.67,18.22,3.76,26.79,0.0,9.16,30.84,0.0,0.0,0.98,37.0,Good
Delhi,2017-07-26,20.17,95.68,20.61,21.95,4.61,27.09,0.0,9.16,30.84,0.07,0.0,0.98,32.0,Good
Delhi,2017-07-27,24.42,95.68,23.71,25.33,5.12,26.74,0.0,9.16,30.84,0.0,0.0,0.98,41.0,Good
Delhi,2017-07-28,25.71,95.68,23.69,24.07,4.84,25.11,0.0,9.16,30.84,0.13,0.0,0.98,42.0,Good
Delhi,2017-07-29,27.25,95.68,12.65,22.87,3.3,22.45,0.0,9.16,30.84,0.11,0.0,0.98,47.0,Good
Delhi,2017-07-30,10.88,95.68,11.6,20.58,3.53,22.24,0.0,9.16,30.84,0.01,0.0,0.98,30.0,Good
Delhi,2017-08-12,48.57,95.68,9.89,21.69,0.0,15.85,0.0,9.16,30.84,0.0,0.0,0.98,45.0,Good
Delhi,2017-08-13,48.57,95.68,9.89,21.69,0.0,15.85,0.0,9.16,30.84,0.0,0.0,0.98,118.0,Moderate
Delhi,2017-08-21,25.5,95.68,18.02,24.42,1.44,12.14,0.0,9.16,30.84,0.0,0.0,0.98,42.0,Good
Delhi,2017-08-22,46.0,95.68,14.5,38.7,0.25,15.5,0.0,9.16,30.84,0.3,0.0,0.98,118.0,Moderate
Delhi,2017-08-28,23.82,95.68,20.79,27.89,2.43,15.6,0.0,2.34,13.61,0.19,0.25,0.98,118.0,Moderate
Delhi,2017-09-03,38.19,79.78,20.33,27.32,8.88,25.9,0.4,9.16,25.07,0.13,0.0,0.98,88.0,Satisfactory
Delhi,2017-09-08,51.7,101.89,18.18,16.52,9.84,27.05,0.49,9.16,25.88,0.22,0.0,0.98,106.0,Moderate
Delhi,2017-09-12,46.65,103.84,17.92,16.56,10.14,15.85,0.42,9.16,24.84,0.14,0.0,0.98,106.0,Moderate
Delhi,2017-09-23,17.76,43.57,20.38,18.63,12.97,17.47,0.35,9.16,22.19,0.08,0.0,0.98,83.0,Satisfactory
Delhi,2017-09-24,35.5,81.42,18.8,17.01,12.69,19.11,0.37,9.16,22.63,0.12,0.0,0.98,84.0,Satisfactory
Delhi,2017-09-25,50.09,100.02,14.59,27.25,13.13,19.81,0.37,9.16,24.48,0.13,0.0,0.98,104.0,Moderate
Ernakulam,2020-01-23,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Ernakulam,2020-03-29,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,56.0,Satisfactory
Ernakulam,2020-06-17,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Ernakulam,2020-06-18,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2015-11-28,48.57,95.68,4.71,8.0,9.74,15.85,0.47,5.78,8.13,1.07,2.97,0.98,118.0,Moderate
Gurugram,2015-11-29,48.57,95.68,3.1,8.04,8.69,15.85,1.67,5.26,16.52,1.07,2.97,0.98,118.0,Moderate
Gurugram,2015-11-30,48.57,95.68,3.9,8.21,9.54,15.85,1.45,7.51,6.29,1.07,2.97,0.98,118.0,Moderate
Gurugram,2015-12-01,48.57,95.68,3.36,8.13,8.86,15.85,1.45,3.72,10.5,1.07,2.97,0.98,118.0,Moderate
Gurugram,2015-12-03,48.57,95.68,13.11,14.27,14.32,15.85,0.66,2.69,8.75,1.07,2.97,0.98,118.0,Moderate
Gurugram,2015-12-06,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2015-12-07,48.57,95.68,13.35,14.02,14.55,15.85,1.63,3.75,25.7,1.07,2.97,0.98,118.0,Moderate
Gurugram,2015-12-08,48.57,95.68,13.57,14.27,15.36,15.85,1.72,5.47,25.28,1.07,2.97,0.98,118.0,Moderate
Gurugram,2015-12-09,48.57,95.68,11.96,13.8,14.81,15.85,1.38,4.25,14.06,1.07,2.97,0.98,118.0,Moderate
Gurugram,2015-12-10,48.57,95.68,12.63,12.82,14.9,15.85,1.47,2.03,1.97,1.07,2.97,0.98,118.0,Moderate
Gurugram,2015-12-11,48.57,95.68,12.92,15.34,14.71,15.85,1.42,12.16,15.02,1.07,2.97,0.98,118.0,Moderate
Gurugram,2015-12-12,48.57,95.68,14.65,14.3,14.68,15.85,0.42,4.67,2.86,1.07,2.97,0.98,118.0,Moderate
Gurugram,2015-12-13,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2015-12-14,48.57,95.68,12.69,15.39,14.21,15.85,0.68,8.0,30.92,1.07,2.97,0.98,118.0,Moderate
Gurugram,2015-12-15,48.57,95.68,15.48,13.39,15.09,15.85,0.2,4.22,21.46,1.07,2.97,0.98,118.0,Moderate
Gurugram,2015-12-16,48.57,95.68,14.27,14.84,15.07,15.85,1.39,5.73,15.37,1.07,2.97,0.98,118.0,Moderate
Gurugram,2015-12-17,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2015-12-18,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2015-12-19,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2015-12-20,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2015-12-24,48.57,95.68,14.41,13.23,14.99,15.85,1.69,2.89,1.55,1.07,2.97,0.98,118.0,Moderate
Gurugram,2015-12-25,48.57,95.68,13.82,13.0,14.46,15.85,1.51,4.79,14.64,1.07,2.97,0.98,118.0,Moderate
Gurugram,2015-12-26,48.57,95.68,12.02,14.5,14.42,15.85,1.59,5.04,13.92,1.07,2.97,0.98,118.0,Moderate
Gurugram,2015-12-27,48.57,95.68,10.57,14.55,13.84,15.85,1.42,5.06,14.77,1.07,2.97,0.98,118.0,Moderate
Gurugram,2015-12-28,48.57,95.68,9.57,13.7,12.97,15.85,1.44,5.94,16.97,1.07,2.97,0.98,118.0,Moderate
Gurugram,2015-12-29,48.57,95.68,10.46,14.44,14.26,15.85,1.39,5.63,19.21,1.07,2.97,0.98,118.0,Moderate
Gurugram,2015-12-30,48.57,95.68,9.88,13.16,12.53,15.85,1.0,14.24,21.88,1.07,2.97,0.98,118.0,Moderate
Gurugram,2015-12-31,48.57,95.68,12.63,13.98,14.61,15.85,1.43,5.41,28.88,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-01-03,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-01-04,48.57,95.68,12.39,16.17,13.13,15.85,1.32,4.76,25.02,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-01-05,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-01-06,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-01-07,48.57,95.68,16.64,10.41,14.05,15.85,1.14,11.81,9.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-01-08,48.57,95.68,17.47,10.07,14.86,15.85,0.82,11.32,1.6,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-01-09,48.57,95.68,17.79,8.73,14.56,15.85,0.89,6.06,1.54,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-01-10,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-01-12,48.57,95.68,15.19,8.94,14.2,15.85,1.18,5.99,8.56,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-01-13,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-01-14,48.57,95.68,16.48,8.06,13.46,15.85,0.2,10.26,8.32,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-01-15,48.57,95.68,13.83,10.26,12.5,15.85,1.0,7.19,11.67,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-01-16,48.57,95.68,19.59,10.41,16.37,15.85,0.87,4.68,12.4,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-01-17,48.57,95.68,17.31,10.1,15.53,15.85,1.49,5.73,11.22,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-01-18,48.57,95.68,15.72,8.72,15.71,15.85,1.41,8.3,3.52,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-01-19,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-01-20,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-01-21,48.57,95.68,15.14,9.08,14.9,15.85,0.97,7.19,11.48,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-01-22,120.47,95.68,15.21,10.99,14.31,15.85,1.41,12.48,3.95,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-01-25,82.48,95.68,15.09,10.99,14.78,15.85,1.16,15.42,16.45,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-01-27,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-01-28,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-01-29,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-01-30,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-01-31,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-02-01,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-02-02,36.12,95.68,20.52,15.4,15.13,15.85,0.5,16.15,25.7,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-02-03,58.63,95.68,18.54,14.94,15.12,15.85,0.89,4.96,27.26,1.07,2.97,0.98,90.0,Satisfactory
Gurugram,2016-02-04,52.91,95.68,17.02,9.59,14.43,15.85,1.49,7.79,23.45,1.07,2.97,0.98,95.0,Satisfactory
Gurugram,2016-02-05,103.23,95.68,9.2,16.9,10.3,15.85,1.5,8.75,16.66,1.07,2.97,0.98,164.0,Moderate
Gurugram,2016-02-06,48.57,95.68,9.74,9.91,9.7,15.85,1.54,11.14,0.57,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-02-07,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-02-09,48.57,95.68,9.89,21.69,23.52,15.85,1.4,6.02,3.57,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-02-10,48.57,95.68,9.89,14.07,9.56,15.85,0.45,14.77,24.32,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-02-11,48.57,95.68,11.17,18.68,11.69,15.85,0.18,6.97,15.12,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-02-12,48.57,95.68,9.17,15.92,11.05,15.85,1.57,11.11,18.56,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-02-13,48.57,95.68,7.83,17.03,10.5,15.85,1.4,7.86,1.67,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-02-14,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-02-15,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-02-17,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-02-20,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-02-21,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-02-22,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-02-23,88.27,95.68,12.21,18.77,13.12,15.85,1.13,7.07,22.54,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-03-05,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-03-06,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-03-11,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-03-12,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-03-13,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-03-14,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-03-15,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-03-16,58.9,95.68,4.1,21.69,12.51,15.85,0.87,10.62,43.65,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-03-19,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-03-20,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-03-21,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-03-22,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-03-23,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-03-24,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-03-25,62.4,95.68,4.65,45.91,16.74,15.85,0.79,9.16,46.85,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-03-26,40.5,95.68,9.89,35.09,14.5,15.85,1.37,11.97,17.07,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-03-27,79.43,95.68,5.56,31.01,13.22,15.85,1.12,11.31,30.98,1.07,2.97,0.98,180.0,Moderate
Gurugram,2016-04-05,70.05,95.68,3.94,28.73,12.28,15.85,1.05,12.95,34.73,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-04-08,115.6,95.68,11.28,46.36,20.65,15.85,1.39,15.05,33.45,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-04-12,70.79,95.68,4.68,21.94,12.36,15.85,0.91,15.18,41.77,1.07,2.97,0.98,144.0,Moderate
Gurugram,2016-04-18,77.24,95.68,9.55,43.2,19.01,15.85,1.23,9.91,25.27,1.07,2.97,0.98,144.0,Moderate
Gurugram,2016-05-09,77.1,95.68,1.81,11.53,9.2,15.85,1.15,1.84,51.85,1.07,2.97,0.98,183.0,Moderate
Gurugram,2016-05-10,63.89,95.68,5.02,9.04,13.03,15.85,1.25,2.91,45.35,1.07,2.97,0.98,155.0,Moderate
Gurugram,2016-05-11,53.98,95.68,5.43,9.56,12.2,15.85,1.11,2.77,53.47,1.07,2.97,0.98,90.0,Satisfactory
Gurugram,2016-05-12,75.08,95.68,2.87,6.07,8.95,15.85,1.34,2.88,42.03,1.07,2.97,0.98,112.0,Moderate
Gurugram,2016-05-13,103.68,95.68,2.93,5.93,8.94,15.85,1.27,6.24,19.62,1.07,2.97,0.98,187.0,Moderate
Gurugram,2016-05-16,91.92,95.68,4.06,9.54,9.47,15.85,1.55,9.26,29.92,1.07,2.97,0.98,182.0,Moderate
Gurugram,2016-05-17,67.44,95.68,0.92,6.6,8.94,15.85,1.23,9.65,38.39,1.07,2.97,0.98,166.0,Moderate
Gurugram,2016-05-20,75.28,95.68,0.97,5.9,8.96,15.85,1.31,2.37,35.49,1.07,2.97,0.98,151.0,Moderate
Gurugram,2016-05-21,66.97,95.68,0.97,5.84,8.95,15.85,1.11,1.9,39.5,1.07,2.97,0.98,139.0,Moderate
Gurugram,2016-05-22,78.33,95.68,1.09,6.5,9.1,15.85,0.94,1.96,39.93,1.07,2.97,0.98,124.0,Moderate
Gurugram,2016-05-24,40.55,95.68,0.93,5.97,8.95,15.85,1.13,2.19,22.98,1.07,2.97,0.98,148.0,Moderate
Gurugram,2016-05-25,82.76,95.68,1.37,5.89,7.56,15.85,0.74,2.75,19.06,1.07,2.97,0.98,116.0,Moderate
Gurugram,2016-05-29,3.46,95.68,1.96,5.87,4.95,15.85,0.54,2.82,44.76,1.07,2.97,0.98,107.0,Moderate
Gurugram,2016-05-30,3.7,95.68,1.91,5.93,4.94,15.85,0.39,2.07,16.88,1.07,2.97,0.98,62.0,Satisfactory
Gurugram,2016-05-31,27.61,95.68,1.93,5.85,4.93,15.85,0.44,2.1,18.53,1.07,2.97,0.98,48.0,Good
Gurugram,2016-06-01,58.12,95.68,1.93,5.89,4.95,15.85,0.41,2.66,21.18,1.07,2.97,0.98,79.0,Satisfactory
Gurugram,2016-06-02,81.56,95.68,2.25,8.16,5.24,15.85,0.49,4.69,26.12,1.07,2.97,0.98,133.0,Moderate
Gurugram,2016-06-06,102.8,95.68,3.95,6.98,4.94,15.85,0.41,3.1,55.49,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-06-07,101.21,95.68,3.43,6.56,4.93,15.85,0.3,2.18,47.53,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-06-08,69.08,95.68,3.33,7.41,4.92,15.85,0.51,3.46,47.61,1.07,2.97,0.98,161.0,Moderate
Gurugram,2016-06-12,70.45,95.68,2.17,6.92,4.93,15.85,0.39,3.5,34.68,1.07,2.97,0.98,103.0,Moderate
Gurugram,2016-06-17,57.76,95.68,1.94,7.52,4.96,15.85,0.34,2.37,26.81,1.07,2.97,0.98,91.0,Satisfactory
Gurugram,2016-06-18,63.23,95.68,2.31,6.75,4.96,15.85,0.32,1.73,25.97,1.07,2.97,0.98,106.0,Moderate
Gurugram,2016-06-19,74.37,95.68,2.38,6.78,4.96,15.85,0.35,1.81,26.37,1.07,2.97,0.98,117.0,Moderate
Gurugram,2016-06-22,48.57,95.68,2.34,6.59,4.94,15.85,0.33,1.92,19.76,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-06-23,48.57,95.68,2.01,7.1,4.96,15.85,0.32,2.03,17.86,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-06-24,48.57,95.68,2.09,5.66,4.94,15.85,0.28,2.18,21.01,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-06-25,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-06-26,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-06-27,48.57,95.68,2.01,5.78,4.95,15.85,0.41,2.2,27.77,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-06-28,48.57,95.68,2.23,6.79,4.92,15.85,0.32,1.99,40.71,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-06-29,48.57,95.68,2.41,6.64,4.93,15.85,0.35,1.7,43.56,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-06-30,48.57,95.68,2.3,6.69,4.92,15.85,0.36,1.94,47.41,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-07-01,48.57,95.68,2.45,6.37,4.96,15.85,0.39,1.7,43.37,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-07-02,48.57,95.68,2.55,6.53,4.98,15.85,0.34,1.85,43.84,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-07-03,48.57,95.68,3.99,6.98,4.95,15.85,0.31,2.07,44.36,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-07-04,48.57,95.68,3.98,7.8,4.96,15.85,0.4,1.94,41.45,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-07-05,48.57,95.68,3.99,7.0,4.95,15.85,0.38,1.73,50.66,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-07-06,48.57,95.68,3.99,7.03,4.96,15.85,0.33,1.89,53.31,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-07-07,48.57,95.68,3.99,7.0,4.95,15.85,0.37,1.88,43.75,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-07-08,48.57,95.68,3.99,6.82,4.95,15.85,0.33,1.88,43.29,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-07-09,48.57,95.68,3.99,7.12,4.98,15.85,0.33,1.85,58.05,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-07-10,48.57,95.68,3.99,6.99,4.95,15.85,0.36,1.9,58.77,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-07-11,48.57,95.68,3.99,6.97,4.95,15.85,0.33,2.02,60.48,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-07-12,48.57,95.68,3.99,7.05,4.97,15.85,0.44,2.27,47.14,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-07-13,37.77,95.68,3.59,7.16,4.92,15.85,0.35,2.5,40.13,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-07-14,44.43,95.68,2.8,7.05,4.97,15.85,0.43,1.88,45.28,1.07,2.97,0.98,79.0,Satisfactory
Gurugram,2016-07-15,32.05,95.68,2.46,7.08,4.97,15.85,0.34,1.69,48.35,1.07,2.97,0.98,83.0,Satisfactory
Gurugram,2016-07-16,22.12,95.68,3.22,6.98,4.95,15.85,0.33,1.91,50.5,1.07,2.97,0.98,82.0,Satisfactory
Gurugram,2016-07-17,23.35,95.68,3.68,6.88,4.97,15.85,0.44,1.93,36.08,1.07,2.97,0.98,76.0,Satisfactory
Gurugram,2016-07-18,69.02,95.68,4.08,6.92,4.97,15.85,0.51,2.31,32.99,1.07,2.97,0.98,94.0,Satisfactory
Gurugram,2016-07-19,46.96,95.68,1.49,9.04,5.0,15.85,0.41,1.94,37.96,1.07,2.97,0.98,124.0,Moderate
Gurugram,2016-07-20,63.43,95.68,2.19,5.56,4.95,15.85,0.42,1.47,29.62,1.07,2.97,0.98,93.0,Satisfactory
Gurugram,2016-07-22,115.78,95.68,1.92,5.81,4.93,15.85,0.41,1.99,27.61,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-07-23,44.71,95.68,2.79,7.3,4.93,15.85,0.4,1.76,35.02,1.07,2.97,0.98,131.0,Moderate
Gurugram,2016-07-24,45.11,95.68,2.64,7.72,4.95,15.85,0.22,2.08,34.26,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-07-25,57.0,95.68,1.71,10.12,4.95,15.85,0.24,1.65,21.97,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-07-26,54.63,95.68,2.64,7.38,4.97,15.85,0.42,2.02,17.82,1.07,2.97,0.98,118.0,Moderate
Gurugram,2016-07-27,33.34,95.68,2.67,6.07,4.93,15.85,0.33,1.74,30.84,1.07,2.97,0.98,67.0,Satisfactory
Gurugram,2016-07-28,29.36,95.68,3.99,6.93,4.94,15.85,0.37,2.01,30.84,1.07,2.97,0.98,56.0,Satisfactory
Gurugram,2016-07-29,35.8,95.68,3.99,7.18,5.0,15.85,0.49,1.9,30.84,1.07,2.97,0.98,60.0,Satisfactory
